title,url,publish_date,period,sentiment
Garment exports face fresh trouble as Iran-Israel conflict stokes fears - The Daily Star,https://news.google.com/rss/articles/CBMixgFBVV95cUxQZVAzMkdXX2ZSaWxmWXF3eHphTHBGaVNMVENRem8teWlWQ1J6Nmg2eWhEMVlHc0xkRjBDUUVSZ1JaYkZiUzNvam55T1RQcHVvRmhIYlFQRmxubTBQOFVneUpNdjFLMVBwM1VMcUFLaGVTemZZX3BNQzhSXzdPQ0xKNUNpVDVPdVdPa1RXaHQ5N3BFYjJSOHpHLWYwV05OOXdWUU14T2dycWNXY0kzb1dQUV9zcDNtMGNTaWNJcGpUc2xMOUhSM2c?oc=5,2024-04-16,Pre-August-2024,Negative
"Prolonged heatwave hits life, economy - The Business Standard",https://news.google.com/rss/articles/CBMihAFBVV95cUxPM19wSGl4dkhVZXF3c3lDQnR6REVIbkhyVmNqdlNobC1EZ2FFU0V1S3c1X3hVck1sUkR0TUVmS1dvd01CcUUyU2ZieWJQUnJoWFZPT1FzLW9FT21DOGR0R1BscUN1bEZIZVlhTm5xeHM4LVdtV1ZsY1k2c3RaUGRMbEF5VU3SAYoBQVVfeXFMTVBBdk1xYXotOVBxZmVVRERvQm5lVFlvd1prUkVKSU9iOV8tOWJGbHQyYlVoQW16WFQtVU5wd2ZERXBrRmRrRU5ObW1mRW5CWWhBbzNILWhmMU51M01WNUNDUHpCWGRZNElpRFM4ZmVJR3hXNjY2d1JfVWdPU0F3MHhVMmFvczhLMUtR?oc=5,2024-04-22,Pre-August-2024,Neutral
Economic potential of flower cultivation in Bangladesh - - Daily Observer,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9UNkdOTGVGQU1Lc2F6eFlXX2FTTmUwcV9pTDdFTEJsZmJaWTU3UEk5dUdYdHVVTzZUZzlYY1dpcHc3UnhnamN1ZjFIRVhfRHM?oc=5,2024-04-17,Pre-August-2024,Neutral
Bangladesh facing challenges in attracting FDI: ICCB - New Age BD,https://news.google.com/rss/articles/CBMilgFBVV95cUxNa05LRl9uSm0tWFV6c2E1c2o2VmVBdXgzZWhpVl9LcjhtdnhwV2hFaVBsc2VwRGhodEU2dERpbXNWZEFuZzUyMHdGMmRKaW5ib1ZzNHNETjNfc2UyQjJHWG1oeVZLb1dfSU1PRGRQcE93Sll1Uk9KVVBfQlVJdVNvQkduTmJZZFRIcEQ0MkY4Vlllb1V5MVE?oc=5,2024-04-08,Pre-August-2024,Positive
Sino-India rivalry for port dominance in Bangladesh - 9DashLine,https://news.google.com/rss/articles/CBMijgFBVV95cUxNUklRcjFCU1NyMFFIbDc4SE9UcFg2YzY0MTZVb0hEUXNOVlNjMnFaYUFpdnpabC02ZFFVaVNCTDNiZ1BfdGRPbmpPY083bHJYUzVtQTFOZFVCM205V0hXUXdyU3hRTzI0U0F6Rng3MlUySllqcUo4dUxzVVNkUlFLV0lITHpyRWdiaGNZYUVR?oc=5,2024-04-24,Pre-August-2024,Positive
Worry about economic woes over now Finance minister tells economic reporters - The Financial Express,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNdHdldWlnT3czRzV1bGVYVlZEckNlY1dxUWNFS3lheVIyVjVmc2dTTjBmN3A4RXdqcmN3Qkhpc3dhVmJZSEpnVC1VZ3VINi1CWGwzdnlKaVF1Rm1rb0hrSE14VU9QUGJIQ3QwV2dCUG1JTk05ckN1b1A0SDRZdVg1Qm5jbUdUNjRxZ1VMZkRTUVdJblR0REpYZDRlRUVnTldCNkMzV1pYQzJhTTdzcjZnMlZsOWNNTVNWWnpHNGVCUENtMHQ4OTg3OEI0Yl9mdk9GSHpfV0VB0gHiAUFVX3lxTFBqWXBNX1piaGFoVzltOFN3Vi1VS1liUjdtWnRHS3BCR0c0dzJxS2ItM3JPS2J0emtGVUxvbFNqc2dNNGRsbjAydzhYZVNldlZ4Wkk4VW5aeDRrTUp5cFZxM2ltNENGMVR3ZXQxc01mQVVwdVc3MmRibEJ5cllLUmZodDVGLVBoWU1yWWxTN09rUWJFMXdHS2YtNm1YMGlxLU9vSGFoVVZfQTc3eVVsU19CUUw2aXV2SFRsRDZDS013anJiOHBJamM1NENrNDBTcmJMOHVJZGFfOWd0UHVHc1NsNmc?oc=5,2024-04-01,Pre-August-2024,Negative
US sets 11 conditions for more investment in Bangladesh - The Daily Star,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQN2R6U3FyNDl3VVREck1pQS1MNDdfbzY4R1VUeEp1ejBhQjUyVWZVSldLS0x6eS1xdV9pU2J4b0lXYzdBdnZCY3JFa0RQaUI2Z21yNldjeDVKYmJ2cDhiZ0stS0RRVng1eGRDOS1KdkQzOWNBeTBtMmhxQzJqYTNTRE5IRG81ZlBVVnlrdTgyVU12NzkyUVczdlNhNndFUjd3OEJ5YjV0TDQ5QVE?oc=5,2024-04-22,Pre-August-2024,Neutral
BIDA chairman welcomes Qatari investments with over $100bn opportunities| Gulf Times - Gulf Times,https://news.google.com/rss/articles/CBMivwFBVV95cUxPMldtcU9pc1pMSU9TbTNhcVAzRDlueFRYRnJFVkNVemkxbm5IX0EzTGpNZTZGSzRMSnJmUjRoYXdHNG5wMWV3WGRYX1gwcnJKdmhHRjZ5MWtnZS1FS3F1dHVWbGhwaXhmQ0JTM041aGlCdXlDMHRacmVMMU05WFVxQ3lwVlFvckNDZjJBOXc0bnpCYUJmTDVPajduMUhHdWxWd1lWR2NDS0tKU2FtWEtMVmV3QW1HaHVLVFZNbmx1a9IBxAFBVV95cUxOM3otQWxnMTdES1hCalc3ejBybFE2My1aZWVycGpMdkZWY0ZfVTlyVzlHTnZNNUhLbGxIMHl0NW5qb0NSQTRYeUdqNU83TzJLOWVjSkhhbm1ocTg0U3BVSFVkMm8wRTNvQnVSVXdhOVNYVTYxN002SGpKY19SejdlZk1jWm1JdmxwSzdKbGQ1UF9Hbmc0Q0xLU0RsaWt3eVByNVdnTnVJazRLam9DbVQzM3VwNXkyT29UYnU5S3hLeDRmN0wz?oc=5,2024-04-23,Pre-August-2024,Positive
Impact of Iran's Attack on Bangladesh Stock Market | Stock indices plunge as Middle East tensions flare up - The Daily Star,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOdFljR3FpSmFhM3JxenI2aWhWMVhSY2g3Q3FfU2luaGpzdjgwaDJCakVTYXRrc1F4R05DVGNKUzJoekw1SjZCdkVxbFU1Mi1BMWI2aHljODcwUVEtQnB5b3E4TVVralBqRDgwbS1NNjFwTlFxaF8xal9OR19hUkpNU3ZkUE9Zd0NmZ1NYdDJmWGtlYncwbWZ0cG9rZ1B4SDR3VEJUc2JkZV9Udw?oc=5,2024-04-16,Pre-August-2024,Negative
"Bangladesh’s per capita foreign debt increases to Tk 150,000, says CPD - bdnews24.com",https://news.google.com/rss/articles/CBMiUEFVX3lxTFBmd0ZMTV94ajZZVlYteXB1NE8wenNNUm9uaTE2b1owZ1RtVGd1OGRHM0s0UWh2d3ZsTkNiOVY4Nll2WWZVZlkxeUtpWENJZzlM?oc=5,2024-04-04,Pre-August-2024,Negative
Bangladesh economy to grow below 6% for two consecutive years: World Bank - The Daily Star,https://news.google.com/rss/articles/CBMitgFBVV95cUxPRWptRTNDdi1TZkdXM3ppVmV3VjlxbmVCenhlUjFxaFI1UTAwQ211bnpMNlJuYTc5OUFWUWNTSjJqWWEtb01BMC1oMF90eFZXOEJsSmc0OVJ5ZTVSZ0NFRUhkRzRMQWFNbnpBam9TSkhUeExmZ3BBbnFFQjh3NmROYTVvTGx4bFRlWkgwaHJaWGtLWHd6Tm1LajdIVVk4YXp4WG9MdlZkcHJpWHdxbUZ5M2ljNzMxZw?oc=5,2024-04-02,Pre-August-2024,Neutral
RMG Rxports to US from Bangladesh | RMG export to US down 19% in January-February - The Daily Star,https://news.google.com/rss/articles/CBMikwFBVV95cUxORGxibFRIRUdDbHhyMk9BcEp4d2ptbG50VVVMVkc1WVRGcHVmS2wwSmgwd1lhUU44X2N3YW9vSjBKWmVGUFBYRWF4bWdOakdtV1VLaGhRQVRmNGwxc2lwQ0RNLUlfdmN0UzA2cVpUaF9ZV05uQnhodGhwYW9pb1N2aV90UmhIUUJGaEpVamZORllRSFk?oc=5,2024-04-06,Pre-August-2024,Neutral
Bangladeshi 'India out' campaign hits Ramadan sales - Nikkei Asia,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOV241RWl6Uy1fSHhJeFZlZXozSWpkNFNKNnlRNWM2R05tVWdvUmFPOGxFbEdydm5PdjNaRkU5M3FxcnhRN25EQUVpbGtLbEtLRUVCYXR6dV9RWlFXRnpVQ29NUmdVRDNoM19hTU42MlFmRHZVbjlTVDBXT3UtR0x5QkNld1JLVUJC?oc=5,2024-04-12,Pre-August-2024,Neutral
IMF loan to Bangladesh | IMF’s 3rd loan tranche on track despite repeated failure to hit reserve goal - The Daily Star,https://news.google.com/rss/articles/CBMixwFBVV95cUxPODhDZS1MMlJIX0p6VmREdmI3NmVscUx5a1BYRWdHTndja2EyUjk2OXhmSm1lVG5UdWRCSzhoamNBdmc0b0hWOFkyZkhaOU1vSzdCMldTQjczeUhOUW11Z2RVbm1KUVhRV05SWldlck5McjBCMjdGR1VZaWh4Ukk4bnZWaTNPX3lRVWhtUlBNSElIbnR0VXN0QVVwMVJySmE0TVh0ejYzaTc4NDh5aXZhX21BN2UtZDhEV3YtRGc5dFF0RG5LWFBZ?oc=5,2024-04-19,Pre-August-2024,Positive
RMG industry's transition to circular economy - The Financial Express,https://news.google.com/rss/articles/CBMimAFBVV95cUxOMm44d2FEQUdpX0dsMFVTZmVIUDRXa0NSbW9Odm9sYUZ1aDNNTG9hMjRTNk04LWdQSlBtYnBIQXpvcHJudTNqQ3ppRHp0TDItX2pkWkxybmpHakw4a2pWcEI5dlB0cExrZU5GQy15ZWZuYkRsRlp1bGxic1dCMFFKVTNINmNHWGxHak5DLUJIem5HbmtCWkFPMQ?oc=5,2024-04-17,Pre-August-2024,Neutral
USTR identifies Bangladesh among top-five counterfeit product suppliers - The Daily Star,https://news.google.com/rss/articles/CBMiygFBVV95cUxOQ1B1TU5WSlVQMU8zVldiZGR2cERWUkpDajRRMmxrTGV6NVRUOXozOHJhRzVTcC03eGlNMkl6VmxNSExLQXVCT0c0LXYycllwTzRVRi0telZtTjdqR0h6VWRERnB2a05fRkg3a05aRE9JeFlDLThXbU05Q0FqX0o4TmNHSDBURTgzNHZndzlyT2FpeU4xZm1YRjZJWVVpRWlnSnZkLWxLNVVGb3JtR0ZiMVQ5TUk3MEIzLS1URWNLQnpXdGk4eERqY3JR?oc=5,2024-04-26,Pre-August-2024,Neutral
ICT sector beyond LDC graduation: The next frontier for Bangladesh - The Business Standard,https://news.google.com/rss/articles/CBMingFBVV95cUxNYWFSaHBJdmZyR2ZSbmNrQmlDMWJYNFBVTXVialN5U3NtWGp6QXhSX1AwVVBmUEJuOXF5bGZWNDhoS0wzX1R0RE1WYXpJY0N0eE1tT3dqeGFqV3BwcTNwMnM5MFN6Qm9EVFhuWFRsVWxSVlhwR1VpSTlWTzdVWHE4RWFzZE82a2JjQWhFSzdXRFVfTEZNVzd3TlhvOVd4Z9IBowFBVV95cUxNbW9tVUxVNW5OaFZUYUNaRVp6SjZxM3o0Skp5cy1KTjhfN2Y5SFNMNjdPSnhNamNUSEwxc1JNaVU3LVBFNUZNN2dRY3ZMLWlZcjFMYUVaUm9KM0FLRWdXTjdyR0RoM3NRWGNndmYtdVNURG1MUTkxamhZc3N6ZnZjZkpsVTBNZi1aMTZCVXlzem5ZMVFWX2xtaXdwNU5ORzdXcTI4?oc=5,2024-04-28,Pre-August-2024,Neutral
"No power, gas supply for new factories outside economic zones - The Daily Star",https://news.google.com/rss/articles/CBMitgFBVV95cUxQN0d4d1RUS0hlVUYzb0hXZkRtQURtSHVGU3BFbkZjUXpFYXd1MWR2QnpUWWNhajRMZG5Id29VcDFrX1BuYUg2UUpPY0syQW1iMU9wX3YyVVlDTUE3T2ZycG1PcmVTbGVFbjF2R1BnRmxWOTNPbUY0WkxCZ2dKNzhjOUZzYjhPWlBydzRmdVlIZS1JdmJKcXVyX1RzczZINmhBZDR5eFl3QTh3THBQZUlXMFF2b1l0QQ?oc=5,2024-04-09,Pre-August-2024,Negative
World Bank lowers Bangladesh's GDP growth forecast for FY25 - The Financial Express,https://news.google.com/rss/articles/CBMinwFBVV95cUxNazNIXzNOZ2VFRjVJUHBiakJtaHczbHBRaUEtVTNoRzEyZWVkV1JYVXdiWlVJNGN5U0tYRFFMakx1SnhIeDlBMVk1dk43RWNFTU1iWmwwMWFfeDViLTdXYmEwRHJVdjRxcUgxaXpMYVlYUHQtc3h5NU1YQjMwOFJrYk1ndnJpaHRuQk1nZC0xWThVQ2lWWUFEakZ5NjJUdGc?oc=5,2024-04-01,Pre-August-2024,Positive
Bangladesh lost Tk 2 lakh crore in potential VAT - The Daily Star,https://news.google.com/rss/articles/CBMipwFBVV95cUxQNVc4SFZ0bkdEWVJzdV9YbUtxd3pfcGRGamdyYzRIVkhaNUJTS0FKZ2w2UnJ4Q0RRUnQ2NkJKNjhCOVNvNHM2ODhOQTI1a3FTVzZVMDlyRzY3VUVQeGh5bVJOb21MdF9Uc2VuRklMTnp2NGlwcVVEM3cxT09CeW40OXV0VGxMbHRiaktwQjVVVU1ocjVHUzd1QVVkOFFMTTBuX3N2NnlvZw?oc=5,2024-04-03,Pre-August-2024,Negative
India Out campaign in Bangladesh: Can Dhaka afford to sever trade ties with Delhi? - The Indian Express,https://news.google.com/rss/articles/CBMikgFBVV95cUxNaF8yNlREMnItOGp3Sm5kaTlubXJuY2w4RnJndHN3RVJOQ1ljM3pNbGs1SWdLWVloY0hpV0NraEhBY2NLM0c1R0wxUHBKSFZNN0ZSVkJnNzNoWE5UUkNLQVZtOUNxZnVpZ0g0QmRJRzNLempRQktDZi03MmdwWV82Y3pWX3J2anE4WlRmUktQdG04QdIBmAFBVV95cUxOWGNJaTliaHB0cWpQQkVzdzRJcncyRTFGdWNubXhvdkZhVWdscTZxaXRsVEd4S3VoLVBEcDhPR2h6WWc0emhfY0w5V19mMHBPajJuMW8tNHlvVXJRYTZTeXdyYzhFX05oekFkUVhHR0tfT0ZkQTJmT0ZwdmhkRm1vdEZ2N1VjazFaY0xfOVo5cXBRQ3k3YWFURg?oc=5,2024-04-08,Pre-August-2024,Neutral
"Standard Chartered Bangladesh Profit Soars by 41% | StanChart saw record Tk 2,335cr profit in 2023 - The Daily Star",https://news.google.com/rss/articles/CBMiowFBVV95cUxQWTlrNnZGRnRjTERnNEJXVjcxb2VLLUNRUnlFcDM3MnZCMVRITkJ4MmlXWU53dTZJNFpDQkptZ0ZYZ0Ffa0tacklKd0MxTk0yWXlkSWFQSXZ5Zk5WVmZNdjd6YUJNS0paMmFUNkxyZVVnNHJKek03U2dxdjc1MHBCZ2I2d202Nl9CQXktMTZSNFJZd3pPV1FnMkl6cDBEVVNfS05N?oc=5,2024-04-08,Pre-August-2024,Positive
Challenges Faced by Businesses in Bangladesh | Businesses just managing to get by - The Daily Star,https://news.google.com/rss/articles/CBMikAFBVV95cUxQNmJSYzNmQnlDeG9ERDI5QngtWlNVaG5LcjZOcEtzR1hhdVpNSEd6Mldia1JQUTBOV0M4LUNNRUFRRW5WZmtKZHlqUWltdm14UWlkMklwb0p4T3NUTWlQSG82WEN0am5KUllPaF9ScnI1ZTBmVGJwQnJYdHZiVEF1QjI0U0NiTjZaSFpBd0ZfTkQ?oc=5,2024-04-06,Pre-August-2024,Positive
Rivalry among big countries causing suffering for the world: Salman F Rahman | Bangladesh - Somoy News,https://news.google.com/rss/articles/CBMitgFBVV95cUxQRGg1NS1MS0hSVFFueUFBTHA0N3kxRnNQeEJ5MDR0U3NXeWJqWFNHRGw1V2FRYm9GV0xuLXQwcDhsNlZDUEQwY21ESWUtd0ZzTTc5c1BUeE5GSEJsZ3M4aVVuWlFOQkR4N2Z4ZkxfaGdKOXlfVWt4VXR2UnVOSmVUU0NRVHJ2Z0ZGSmY0aWhDbHVoVF9jeWdyOEVoek1scklqNWpyMS0wTVRWdnZ1MTRRa0ExdUw3dw?oc=5,2024-04-30,Pre-August-2024,Negative
Foreign investment inflows fell 16% in 2023 - The Business Standard,https://news.google.com/rss/articles/CBMihAFBVV95cUxQQnlNRXpXWG1OVzQ5X3hzUW45eUUwY0RRSWJ4QnRsOTJab0lzbEQ4YmU5NTVsUkVRaWx3czk1Z2ZiZVQ1YXRKcVd6Wm1ZbTlBZnhqTjRZV0Nudzl5SFVQVzhVdEtwNTM3YjQyMFE1Xy1mSUoyOFFiNFhhV0lrb2NkRmltYWzSAYoBQVVfeXFMUEljQldKXzFxaFo5ekJtYzlVWlAzN0QtbmwwU29kdjNhYjdmNXo1aHRrdGt4LWlyNGdqTU5nZzZKd1MyNHBDU3VEYm40bjVrM05rcW0wODVLN1BZSzdvNERoTVNJNFVQWDl1OTA4Y2tGaHR1MERFQThTV3hURXNPcnpUS3lPODhTVmF3?oc=5,2024-04-30,Pre-August-2024,Neutral
Pran gets $30m from IFC amid dollar shortage - The Daily Star,https://news.google.com/rss/articles/CBMingFBVV95cUxNcEZpNHB1ZjRfa3U2Y0xfemU2M0JEYnBiVjRnVERmVElodmlYY042a2J6ZXNHcnVsOWI2b1hORlY2NnBQRFpqOUVYUkhmd2xUUnh5Znc2MWZfWk5pcHBBem1PcHFOT0pac3BkSTUzM3Q2ZDRzdHBzeUhJZldPN3dGYlR5MnIxMUJ4NWczaEpCM3dNTVpxMHNWQXBFNkF1dw?oc=5,2024-04-09,Pre-August-2024,Negative
"National Budget Bangladesh | A third of budget spent on interest payments, subsidies - The Daily Star",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNd3JjTUdmSVhiTzAxbUhXOEw5R19ucURZbEs0UDNKQU1lWEZyc1JLN3NKaktSZUpDY3VsVk9YdmRNOVlZc0dDRUY2WWJDcFVEeXc3cUZ1b2NuOGVEYkRjQ1REbHhRTy16a3RaQ1VBaHJpRWY0QkQtMElxSldxS1dud1E3VGpJME1CMVNDVDg3MXQtd2hnVDRERDNsLXE3UUtLMV9MejRhbUQ?oc=5,2024-04-28,Pre-August-2024,Positive
"Bangladesh Tax Collection IMF Goal | Tax receipts rise 15% in July-March, close to IMF target - The Daily Star",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZFd3cFB2dHFnMVFyYzVIdEluQUtMbWMtWG94dU45WVNlR3RiQWdPdy1PWGRLcFNPSldrQzJjemJOdFQ3OGUyQnoyRmtjWkJ1bGFfMlNGdmNIcm92Tm9vWldCTzd0STF1cDFsTEpYbThGV1JiQzFMRlF1ODg0UHdpSHVndkFUdm11VFRwbU82QzZkWERMMEE3YjhQbk1LRXFJN29zNmlfOE44M0k?oc=5,2024-04-23,Pre-August-2024,Neutral
High inflation in Bangladesh | How do we protect the worst victims of inflation? - The Daily Star,https://news.google.com/rss/articles/CBMitAFBVV95cUxOa1lPY3FGbm5EeHBPSFYxVW9Gd3pjX2xCbmlmUWc5YnotcEpQWlN0dTVzZnVIVDVFb3pmaFRkamFEeFQ4RkdmOGwtSWc2aWdQMU9tQW5HeHhtb2pGd2w5b2ZIS0RrS3ZoN0xqSTZWNURTTkVSZjNRYmZHeFlqOC1Jb3dYZ1JPWEY4T1NMNUlYcU5ROFlLM2U3bWIzVlQyczZVX3JNQ2R1dmRXSG0zMGR1VHo3SjY?oc=5,2024-04-30,Pre-August-2024,Negative
Three out of four people still unbanked in Bangladesh - The Daily Star,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQSk9YaTM5ZnFsTnVvUE5TZm5UMllWRzZEcXBfZzRULUxqZW9Bb1ZpWnBJdUM1S3VoN0N4cGtXaFhGWHAxTzY5d2NfSDdfMnN1cVZnQzNvX3lWU0pQdlEzVmp6VHdnSnZBaXl1Mmc0LVB3MlZKam1YOWE4ZTRLMXg1LUdEZGt1aXZUTF92OWRNa1F0dGdlUTdTcUdzTEdGVTVDMS05djU0TTU4dw?oc=5,2024-04-16,Pre-August-2024,Neutral
Amir's visit affirms shared keenness to develop historical relations: Bangladesh envoy| Gulf Times - Gulf Times,https://news.google.com/rss/articles/CBMiywFBVV95cUxPZUN2UTFqdjhzMFgxSUZkU1M3elAxSjRUdllOQW9oRmd3VGthbWZDUHFzcmU1c0pFWDNxQUF6ZlpaRlFsU0gtR2RkaWNDZTR0ZlgyRmVRSE8zZUh3cmNmQlJpLWpLVXFqWHk4S0NIV0hMYjdFam1qVXNCZVlNUGhKU3N6WmhyMko4SHJwdmV4UzVYeWRNdjd0ak54enpSZk5JODROdUdxNFRVTHdrOFY4RlU5cjVHV181OG9pVG5SejBVdnJvYjdPY05TVdIB0AFBVV95cUxNNUVLNnUyVE9hU1c1V2UwZ3MxTW02M3pYUWJBNWFPN2U4T1N0V3J0M09pSlE0eGY1Qy1oNUdOaHEzT3Q4R1l1UzJkS0V0WnMwQVc3cXlQc2hmcUZxbjJnT1lrQ0pxUkg1V0hwakM0TmlQQ3NXUVU1YWlHR29LWTFveTM3cnZMRmNjendjc3FtbGVSRV9yX2Vja3o1cjhJRGNGSXpSX1gwY3FuaGhWYnk0QzR6QVlsRGxRQWNoZUJINGQ0UGctUnV6azFoU2xzaWtk?oc=5,2024-04-22,Pre-August-2024,Positive
Bangladesh Faces Complex Transition From Coal-based Energy: Global Energy Monitor report - Energy Bangla,https://news.google.com/rss/articles/CBMiswFBVV95cUxNbDkzdDZCdU1hUHRuNGZUR2R0LXluclJ1S1RNT0lqZjFJbFZiZGEteFRWOWdBNTFNVG5RRFBnQ3NrZTM4U3doaWtCTXFMby1SNlpvdUZjVndobDk1blA2Q3gxZWVOU3Jmenc2X1czUlI2QkZxTmVicGRzdjh3dXJaakh1eVhGaFo5Y1hHYlkySFhXSkFhRWtMMXIwUFF0VFZDeVQ1clFHVXJYVC1maDF3NGZYQQ?oc=5,2024-04-14,Pre-August-2024,Positive
‘Feel ashamed looking towards Bangladesh’: Pakistan PM - Somoy News,https://news.google.com/rss/articles/CBMixAFBVV95cUxQMnp3T0M4dE1LOVlRRV9IQnBTSDA2ZVJTY0FlazBDcGdnU3dUY01fUTlHdkxiNTFGN2xfREZjeHNwcXRXY2xVRlJvdnBacGc3UjhkalpuM1lSOTFWSWwwYXVzMGhaX2w1ZHdsM0VIQ1RQUzFhazMyLUlmOFl5YkF2UGE2WEZuNTNXR2IwLU9tZmRyZGNTdzl3ZE91M2FnNk5uclc5R0VzZk0zTlpJZnVNLXBkTy1OTm1VY18weVh1QmJMNk1V?oc=5,2024-04-25,Pre-August-2024,Negative
Dominant Sugar Market Players in Bangladesh | Sugar market: from state to private control - The Daily Star,https://news.google.com/rss/articles/CBMimAFBVV95cUxQWVNxZm1TY18teW40b25VUGlnejJQMnJNV0VSUV9rNXp4MXBVTWtyLWdfRVd5ODdWN3BKMVY3OEVMTmJSSlNSbFNnR0NJUjhEbzVzaVNKMng1bjVPOE1Td3YyenpFLXk2TGtvNmwyVjhfNVZSU1Nyb01kdXFSSGRQRHVRbmRNcEdBV1BfaUtFcllIZ0ZFRzFZUA?oc=5,2024-04-22,Pre-August-2024,Neutral
India Out campaign in Bangladesh: Can Dhaka afford to sever trade ties with Delhi? - Maritime Gateway,https://news.google.com/rss/articles/CBMiswFBVV95cUxPOXJ6eFJtbUlFVWpqZUdIdmlPdDhCVDNTOXE4Rm1rb0ZkcktWUV91ODRhMFVUU1psQWJPeFFoUE1XYWpZZHJuUjJab2ZHSW9CUGk5dC16OUlpX3RiQVhwZFdpcU4wMDZMOG1kc0xFZTNDWDB4YkNndnlVZXFhQ1hwemcycVVPWm9xSmhhM2pkT2lqTjBhRmNDcWJQLVREaVVzVUdTWDdJTHd3TGpYc1d5S2cwbw?oc=5,2024-04-05,Pre-August-2024,Neutral
Traffic congestion costs Old Dhaka its title as key trading hub - The Daily Star,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNUF8wQS1uSE1BeGw3Y1ZsYTZTb0JfRUNwUG91SUJZbmM4Y1BYVjYtR290YXhIaGg3TEJlWEFUR0NJSzZCcThIWWxfOXNjdWdGQnpDWHpxNW5wdHNrRGl4ZTd4dE5EQWNpbENQT1Y1QlZqWFE1dmpiQlFDNFdvMWtERzZhQy1YWTQ1TFZUNnY5SnFWM202S1FaZnU2UDFOQmlRMVZieGxlMUVXbHJyV2Z6dDdESTc1S2ZiUzRN?oc=5,2024-04-02,Pre-August-2024,Neutral
Additional Tariff on Bangladeshi Clothing | US trade bodies oppose tariff hike idea for garments from Bangladesh - The Daily Star,https://news.google.com/rss/articles/CBMiugFBVV95cUxPNW11eEFKMXYtT2xVSzM3OGxuVURTblVsa0pabGlsOTFDMGhwM2RuZ0l6Y29iRDNya2txajFCWXMzX1pfUnQ0MVVRUXVsS0d0QURfLUViS2pRZGV5bV9RUGtCYjgwdE4wbEl1RVRialhPY0p6bUhhdjM0NGxtWDVxb2lzNzBvUFFtUU5yQ0k0Tm1Dd1hxTFoxZldtTmQ1Q3k2WmdTUWs2MGhDMXVaYU05MHYxaHotTmQtZGc?oc=5,2024-04-18,Pre-August-2024,Neutral
MGI expands ceramic tiles production with $45m investment - The Daily Star,https://news.google.com/rss/articles/CBMirwFBVV95cUxOX2w0Q0lFZzNOM3o5ZEQwTTUwRDRyUzI3NUV5ZThXRWY4emxMZG9Fdzk4NWpQQ2pMLWgwcDJtcTdTV0ZmZjNlSjR0VEwteVR0ZXd5YkZYWElhUkR5ajdhazZyeE00YXF4dWZkM2lDeGdoVFhhWWp4Y3dDZWhNamNMNU1LUnE1eFZKSlJmNUphMVFIMF8xZFJmbWUzbHhhdDRXQ2N4R050UlBuMGtqdWhn?oc=5,2024-04-19,Pre-August-2024,Positive
"Bangladesh' BIDA Executive Chairman to QNA: We Welcome Qatari Investment, Opportunities Worth Over $100 Billion - وكالة الأنباء القطرية",https://news.google.com/rss/articles/CBMi-wFBVV95cUxNendlOEZQSXJndW1FZzVlRjVBRUNyQk1iT2oxWG16MEJfUWVLVExsZDBrR1k0QkhJZ2h3R1lXSzQzMzBHaVFVSXZZdTNzZUlsRHhteVVFMUVwaTRmbzFvRHJCNWZkMzBNb0NJVDVfMk5aZGpNak1iNmcwZWdFOXZ3RVhRRmJMUG5MOHB2a1V3MDBDQ2dWNlN2MlpmMkR3LXhROEtuaDktZHY3dmNPM2w2ZGk5d0hGdjJ2Z0FnZ3h1RWJMNTRGTnRjUVVDdXV1eGtBa2lraEJmLVVlSHZObmtnTjMwbHBkRms3Q05jLTZJV3Z6bFFIakx1b1lsTQ?oc=5,2024-04-22,Pre-August-2024,Positive
"EPZs set to generate millions of jobs, driving up export earning to $40 billion - Somoy News",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPUDJoSjgyaTBrQlZDVGRzdHg0RUhLVVozZXdFcm1sMnE0dkNTMS0wYmI4QjdXLWxaYWpyTTdzS1JCNWVfMWZZYzBTaF9HUE9yNG85eGVDUmZramR2em9Vcm5CbWNsTU1WR1pvWFJZWVZMNzF1ZmN4TC16UDQtNXdWZmVrU0hJMXlCaG95dW1wOWVKbFEyZDRnR0ZJVER5Tk93YkpaLXVoamxSd3ZZbVJudURqUEJXcjF2?oc=5,2024-04-19,Pre-August-2024,Neutral
